Number	Name	Profile	Owner	Policy Statement	State	Status	Exempt	Weighting	Active	Additional Information	Additional comments	Attestation	Attestation respondents	Category	Class	Classification	Created	Created Manually	Created by	Description	Domain	Domain Path	Enforcement	Frequency	From configuration check	Key control	Owning group	Profile type	Profile type	Source	Tags	Type	Updated	Updated by	Updates
CTRL0020130	Establish and maintain records management procedures used to manage organizational records.	Microsoft	Amos Linnan	Establish and maintain records management procedures used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management procedures used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020131	Establish and maintain records management policies used to manage organizational records.	Microsoft	Amos Linnan	Establish and maintain records management policies used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management policies used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020132	Capture the records required by organizational compliance requirements.	Microsoft	Amos Linnan	Capture the records required by organizational compliance requirements.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Detective	2017-02-28 11:41:34	FALSE	admin	Capture the records required by organizational compliance requirements.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Records Management	2017-02-28 11:41:34	admin	0
CTRL0020133	Establish and maintain electronic storage media management procedures.	CyberRAID™	Amos Linnan	Establish and maintain electronic storage media management procedures.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain electronic storage media management procedures.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020134	Establish and maintain a record classification scheme.	CyberRAID™	Amos Linnan	Establish and maintain a record classification scheme.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain a record classification scheme.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020135	Establish and maintain records management procedures used to manage organizational records.	CyberRAID™	Amos Linnan	Establish and maintain records management procedures used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management procedures used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020136	Establish and maintain records management policies used to manage organizational records.	CyberRAID™	Amos Linnan	Establish and maintain records management policies used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management policies used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020137	Capture the records required by organizational compliance requirements.	CyberRAID™	Amos Linnan	Capture the records required by organizational compliance requirements.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Detective	2017-02-28 11:41:34	FALSE	admin	Capture the records required by organizational compliance requirements.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Records Management	2017-02-28 11:41:34	admin	0
CTRL0020138	Establish and maintain electronic storage media management procedures.	Adtran	Amos Linnan	Establish and maintain electronic storage media management procedures.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain electronic storage media management procedures.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020139	Establish and maintain a record classification scheme.	Adtran	Amos Linnan	Establish and maintain a record classification scheme.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain a record classification scheme.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020140	Establish and maintain records management procedures used to manage organizational records.	Adtran	Amos Linnan	Establish and maintain records management procedures used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management procedures used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020141	Establish and maintain records management policies used to manage organizational records.	Adtran	Amos Linnan	Establish and maintain records management policies used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:34	FALSE	admin	Establish and maintain records management policies used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:34	admin	0
CTRL0020142	Capture the records required by organizational compliance requirements.	Adtran	Amos Linnan	Capture the records required by organizational compliance requirements.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Detective	2017-02-28 11:41:35	FALSE	admin	Capture the records required by organizational compliance requirements.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Records Management	2017-02-28 11:41:35	admin	0
CTRL0020143	Establish and maintain electronic storage media management procedures.	In Focus Systems	Amos Linnan	Establish and maintain electronic storage media management procedures.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:35	FALSE	admin	Establish and maintain electronic storage media management procedures.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:35	admin	0
CTRL0020144	Establish and maintain a record classification scheme.	In Focus Systems	Amos Linnan	Establish and maintain a record classification scheme.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:35	FALSE	admin	Establish and maintain a record classification scheme.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:35	admin	0
CTRL0020145	Establish and maintain records management procedures used to manage organizational records.	In Focus Systems	Amos Linnan	Establish and maintain records management procedures used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:35	FALSE	admin	Establish and maintain records management procedures used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:35	admin	0
CTRL0020146	Establish and maintain records management policies used to manage organizational records.	In Focus Systems	Amos Linnan	Establish and maintain records management policies used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:35	FALSE	admin	Establish and maintain records management policies used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:35	admin	0
CTRL0020147	Capture the records required by organizational compliance requirements.	In Focus Systems	Amos Linnan	Capture the records required by organizational compliance requirements.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Detective	2017-02-28 11:41:35	FALSE	admin	Capture the records required by organizational compliance requirements.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Records Management	2017-02-28 11:41:35	admin	0
CTRL0020148	Establish and maintain electronic storage media management procedures.	Macromedia	Amos Linnan	Establish and maintain electronic storage media management procedures.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:35	FALSE	admin	Establish and maintain electronic storage media management procedures.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:35	admin	0
CTRL0020149	Establish and maintain a record classification scheme.	Macromedia	Amos Linnan	Establish and maintain a record classification scheme.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:35	FALSE	admin	Establish and maintain a record classification scheme.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:35	admin	0
CTRL0020150	Establish and maintain records management procedures used to manage organizational records.	Macromedia	Amos Linnan	Establish and maintain records management procedures used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:35	FALSE	admin	Establish and maintain records management procedures used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:35	admin	0
CTRL0020151	Establish and maintain records management policies used to manage organizational records.	Macromedia	Amos Linnan	Establish and maintain records management policies used to manage organizational records.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:35	FALSE	admin	Establish and maintain records management policies used to manage organizational records.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:35	admin	0
CTRL0020152	Establish and maintain electronic storage media management procedures.	SAP America	Amos Linnan	Establish and maintain electronic storage media management procedures.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Preventive	2017-02-28 11:41:35	FALSE	admin	Establish and maintain electronic storage media management procedures.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Establish/Maintain Documentation	2017-02-28 11:41:35	admin	0
CTRL0020153	Capture the records required by organizational compliance requirements.	Macromedia	Amos Linnan	Capture the records required by organizational compliance requirements.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Records management	Control	Detective	2017-02-28 11:41:35	FALSE	admin	Capture the records required by organizational compliance requirements.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Records Management	2017-02-28 11:41:35	admin	0
